path,label
CASIA_MFSD/train/real/2_2_frame1.png,0
CASIA_MFSD/train/real/2_HR_1_frame0.png,0
CASIA_MFSD/train/real/2_HR_1_frame1.png,0
CASIA_MFSD/train/real/3_1_frame0.png,0
CASIA_MFSD/train/real/3_1_frame1.png,0
CASIA_MFSD/train/real/3_2_frame0.png,0
CASIA_MFSD/train/real/3_2_frame1.png,0
CASIA_MFSD/train/real/3_HR_1_frame0.png,0
CASIA_MFSD/train/real/3_HR_1_frame1.png,0
CASIA_MFSD/train/real/4_1_frame0.png,0
CASIA_MFSD/train/real/4_1_frame1.png,0
CASIA_MFSD/train/real/4_2_frame0.png,0
CASIA_MFSD/train/real/4_2_frame1.png,0
CASIA_MFSD/train/real/4_HR_1_frame0.png,0
CASIA_MFSD/train/real/4_HR_1_frame1.png,0
CASIA_MFSD/train/real/5_1_frame0.png,0
CASIA_MFSD/train/real/5_1_frame1.png,0
CASIA_MFSD/train/real/5_2_frame0.png,0
CASIA_MFSD/train/real/5_2_frame1.png,0
CASIA_MFSD/train/real/5_HR_1_frame0.png,0
CASIA_MFSD/train/real/5_HR_1_frame1.png,0
CASIA_MFSD/train/real/6_1_frame0.png,0
CASIA_MFSD/train/real/6_1_frame1.png,0
CASIA_MFSD/train/real/6_2_frame0.png,0
CASIA_MFSD/train/real/6_2_frame1.png,0
CASIA_MFSD/train/real/6_HR_1_frame0.png,0
CASIA_MFSD/train/real/6_HR_1_frame1.png,0
CASIA_MFSD/train/real/7_1_frame0.png,0
CASIA_MFSD/train/real/7_1_frame1.png,0
CASIA_MFSD/train/real/7_2_frame0.png,0
CASIA_MFSD/train/real/7_2_frame1.png,0
CASIA_MFSD/train/real/7_HR_1_frame0.png,0
CASIA_MFSD/train/real/7_HR_1_frame1.png,0
CASIA_MFSD/train/real/8_1_frame0.png,0
CASIA_MFSD/train/real/8_1_frame1.png,0
CASIA_MFSD/train/real/8_2_frame0.png,0
CASIA_MFSD/train/real/8_2_frame1.png,0
CASIA_MFSD/train/real/8_HR_1_frame0.png,0
CASIA_MFSD/train/real/8_HR_1_frame1.png,0
CASIA_MFSD/train/real/9_1_frame0.png,0
CASIA_MFSD/train/real/9_1_frame1.png,0
CASIA_MFSD/train/real/9_2_frame0.png,0
CASIA_MFSD/train/real/9_2_frame1.png,0
CASIA_MFSD/train/real/9_HR_1_frame0.png,0
CASIA_MFSD/train/real/9_HR_1_frame1.png,0
